,query_id,query_text_id,run_id,cluster_name,rpu,num_other_concurrent_queries,y,y_pred_mean,abs_error,q_error,target_is_lower_bound,model_source,individual_loss
202,query_104,ext_tpcds1000#087#001,1778835128511,autoslo-8-1778835128511-0,8,128,1323.626220703125,1009.92578125,313.700439453125,1.3106173276901245,False,lstm,0.27049827575683594
3147,query_157,ext_tpcds1000#073#002,1778868881242,autoslo-4-1778868881242-0,4,130,1318.9185791015625,1167.1356201171875,151.782958984375,1.1300474405288696,False,lstm,0.12225961685180664
3369,query_54,ext_tpcds1000#010#002,1778822197626,autoslo-4-1778822197626-0,4,112,1315.23583984375,1517.9378662109375,202.7020263671875,1.1541184186935425,False,lstm,0.14333677291870117
2211,query_100,ext_tpcds1000#019#002,1778846572149,autoslo-4-1778846572149-0,4,145,1315.0087890625,1334.391845703125,19.383056640625,1.0147398710250854,False,lstm,0.014632225036621094
2126,query_41,ext_tpcds1000#016#001,1778868881242,autoslo-4-1778868881242-0,4,75,1302.6834716796875,1534.091796875,231.4083251953125,1.1776397228240967,False,lstm,0.1635122299194336
980,query_46,ext_tpcds1000#025#001,1778827732917,autoslo-4-1778827732917-0,4,85,1300.79833984375,1063.81201171875,236.986328125,1.2227709293365479,False,lstm,0.20111942291259766
3150,query_128,ext_tpcds1000#019#001,1778827732917,autoslo-4-1778827732917-0,4,64,1298.7010498046875,539.4189453125,759.2821044921875,2.407592535018921,False,lstm,0.8786273002624512
2506,query_125,ext_tpcds1000#039#002,1778827732917,autoslo-4-1778827732917-0,4,64,1298.30224609375,1460.363037109375,162.060791015625,1.124825119972229,False,lstm,0.11762762069702148
1611,query_97,ext_tpcds1000#050#001,1778846572149,autoslo-4-1778846572149-0,4,146,1297.815185546875,1913.2198486328125,615.4046630859375,1.4741851091384888,False,lstm,0.3881053924560547
3022,query_124,ext_tpcds1000#073#002,1778827732917,autoslo-4-1778827732917-0,4,64,1292.6148681640625,1351.8179931640625,59.203125,1.045801043510437,False,lstm,0.04478311538696289
1899,query_102,ext_tpcds1000#019#002,1778833176612,autoslo-4-1778833176612-0,4,164,1288.552001953125,1427.9371337890625,139.3851318359375,1.1081719398498535,False,lstm,0.10271167755126953
2123,query_214,ext_tpcds1000#001#002,1778844782091,autoslo-8-1778844782091-0,8,148,1285.8765869140625,1957.7567138671875,671.880126953125,1.5225074291229248,False,lstm,0.42035865783691406
3149,query_122,ext_tpcds1000#046#001,1778827732917,autoslo-4-1778827732917-0,4,66,1285.4591064453125,1418.30712890625,132.8480224609375,1.1033467054367065,False,lstm,0.09834814071655273
1352,query_56,ext_tpcds1000#068#001,1778861305520,autoslo-4-1778861305520-0,4,150,1274.228759765625,1584.3446044921875,310.1158447265625,1.243375301361084,False,lstm,0.21782970428466797
1962,query_42,ext_tpcds1000#026#002,1778822197626,autoslo-4-1778822197626-0,4,114,1265.6070556640625,1071.9312744140625,193.67578125,1.1806793212890625,False,lstm,0.1660900115966797
1479,query_44,ext_tpcds1000#021#001,1778822197626,autoslo-4-1778822197626-0,4,114,1263.5478515625,1043.09326171875,220.45458984375,1.211346983909607,False,lstm,0.19173288345336914
2703,query_48,ext_tpcds1000#095#003,1778868881242,autoslo-4-1778868881242-0,4,70,1252.672119140625,1092.7515869140625,159.9205322265625,1.1463466882705688,False,lstm,0.1365799903869629
2763,query_219,ext_tpcds1000#030#002,1778844782091,autoslo-8-1778844782091-0,8,144,1248.956298828125,2001.85791015625,752.901611328125,1.6028245687484741,False,lstm,0.4717674255371094
3467,query_67,ext_tpcds1000#070#001,1778833176612,autoslo-4-1778833176612-0,4,171,1244.057373046875,1700.8004150390625,456.7430419921875,1.3671398162841797,False,lstm,0.31272077560424805
1997,query_38,ext_tpcds1000#022#001,1778822197626,autoslo-4-1778822197626-0,4,115,1239.252197265625,913.3068237304688,325.94537353515625,1.3568848371505737,False,lstm,0.3051915168762207
2668,query_131,ext_tpcds1000#087#001,1778839357246,autoslo-4-1778839357246-0,4,84,1235.414794921875,1008.6629028320312,226.75189208984375,1.224804401397705,False,lstm,0.20278120040893555
647,query_94,ext_tpcds1000#081#001,1778835128511,autoslo-8-1778835128511-0,8,128,1235.12744140625,1461.993408203125,226.865966796875,1.183678150177002,False,lstm,0.1686267852783203
3434,query_38,ext_tpcds1000#024#001,1778846572149,autoslo-4-1778846572149-0,4,153,1234.496826171875,1147.1981201171875,87.2987060546875,1.0760973691940308,False,lstm,0.07334089279174805
1615,query_117,ext_tpcds1000#077#002,1778827732917,autoslo-4-1778827732917-0,4,68,1231.8665771484375,858.4843139648438,373.38226318359375,1.434931993484497,False,lstm,0.3611173629760742
1674,query_99,ext_tpcds1000#083#002,1778835128511,autoslo-8-1778835128511-0,8,128,1230.361328125,1436.6162109375,206.2548828125,1.1676377058029175,False,lstm,0.1549825668334961
1389,query_107,ext_tpcds1000#029#002,1778827732917,autoslo-4-1778827732917-0,4,71,1227.9395751953125,1950.580810546875,722.6412353515625,1.5884990692138672,False,lstm,0.46278953552246094
3528,query_120,ext_tpcds1000#046#002,1778827732917,autoslo-4-1778827732917-0,4,66,1223.4381103515625,1637.9039306640625,414.4658203125,1.3387713432312012,False,lstm,0.29175233840942383
3306,query_93,ext_tpcds1000#055#002,1778846572149,autoslo-4-1778846572149-0,4,149,1222.4986572265625,1398.6673583984375,176.168701171875,1.1441054344177246,False,lstm,0.13462305068969727
72,query_128,ext_tpcds1000#071#002,1778868881242,autoslo-4-1778868881242-0,4,120,1219.94287109375,831.9132690429688,388.02960205078125,1.4664303064346313,False,lstm,0.3828310966491699
2734,query_37,ext_tpcds1000#041#002,1778822197626,autoslo-4-1778822197626-0,4,115,1219.6414794921875,931.8634643554688,287.77801513671875,1.3088198900222778,False,lstm,0.26912593841552734
327,query_31,ext_tpcds1000#089#001,1778822197626,autoslo-4-1778822197626-0,4,116,1208.1143798828125,1054.2421875,153.8721923828125,1.145955204963684,False,lstm,0.13623857498168945
2606,query_90,ext_tpcds1000#077#003,1778833176612,autoslo-4-1778833176612-0,4,167,1204.83984375,1037.3538818359375,167.4859619140625,1.1614550352096558,False,lstm,0.1496734619140625
521,query_58,ext_tpcds1000#082#003,1778861305520,autoslo-4-1778861305520-0,4,145,1204.37109375,1358.0384521484375,153.6673583984375,1.1275913715362549,False,lstm,0.12008380889892578
2925,query_87,ext_tpcds1000#003#002,1778833176612,autoslo-4-1778833176612-0,4,163,1204.1937255859375,1612.1968994140625,408.003173828125,1.3388185501098633,False,lstm,0.29178762435913086
3117,query_98,ext_tpcds1000#071#001,1778827732917,autoslo-4-1778827732917-0,4,72,1201.7437744140625,1350.7103271484375,148.966552734375,1.123958706855774,False,lstm,0.11685705184936523
2055,query_80,ext_tpcds1000#018#001,1778833176612,autoslo-4-1778833176612-0,4,166,1182.6893310546875,1551.4486083984375,368.75927734375,1.3117972612380981,False,lstm,0.27139806747436523
3435,query_91,ext_tpcds1000#031#001,1778835128511,autoslo-8-1778835128511-0,8,127,1174.757080078125,1199.9886474609375,25.2315673828125,1.0214780569076538,False,lstm,0.02125072479248047
977,query_92,ext_tpcds1000#043#001,1778835128511,autoslo-8-1778835128511-0,8,128,1167.9061279296875,1075.48486328125,92.4212646484375,1.0859345197677612,False,lstm,0.08244085311889648
2382,query_139,ext_tpcds1000#085#002,1778868881242,autoslo-4-1778868881242-0,4,114,1162.678466796875,263.8170471191406,898.8614501953125,4.407139301300049,False,lstm,1.4832258224487305
556,query_268,ext_tpcds1000#041#002,1778868881242,autoslo-4-1778868881242-0,4,159,1158.6737060546875,1481.744384765625,323.0706787109375,1.2788280248641968,False,lstm,0.24594402313232422
2251,query_96,ext_tpcds1000#010#001,1778827732917,autoslo-4-1778827732917-0,4,72,1149.57568359375,1724.3323974609375,574.7567138671875,1.499972939491272,False,lstm,0.40544700622558594
943,query_126,ext_tpcds1000#044#001,1778868881242,autoslo-4-1778868881242-0,4,115,1148.5401611328125,763.150634765625,385.3895263671875,1.504997968673706,False,lstm,0.40879154205322266
2414,query_138,ext_tpcds1000#092#001,1778868881242,autoslo-4-1778868881242-0,4,113,1138.8177490234375,810.9515380859375,327.8662109375,1.404298186302185,False,lstm,0.3395376205444336
3310,query_28,ext_tpcds1000#009#003,1778844782091,autoslo-8-1778844782091-0,8,113,1133.3160400390625,1161.441162109375,28.1251220703125,1.024816632270813,False,lstm,0.024513721466064453
2024,query_40,ext_tpcds1000#087#003,1778833176612,autoslo-4-1778833176612-0,4,152,1127.8404541015625,1164.3563232421875,36.515869140625,1.032376766204834,False,lstm,0.03186368942260742
3368,query_144,ext_tpcds1000#010#003,1778868881242,autoslo-4-1778868881242-0,4,113,1108.648193359375,974.4466552734375,134.2015380859375,1.1377208232879639,False,lstm,0.1290268898010254
1064,query_142,ext_tpcds1000#013#003,1778868881242,autoslo-4-1778868881242-0,4,113,1107.3115234375,890.7996215820312,216.51190185546875,1.2430534362792969,False,lstm,0.21757078170776367
1927,query_76,ext_tpcds1000#084#001,1778833176612,autoslo-4-1778833176612-0,4,158,1105.293701171875,1435.3692626953125,330.0755615234375,1.2986315488815308,False,lstm,0.26131105422973633
2248,query_58,ext_tpcds1000#094#002,1778833176612,autoslo-4-1778833176612-0,4,160,1100.0069580078125,1748.747802734375,648.7408447265625,1.589760661125183,False,lstm,0.46358346939086914
2417,query_56,ext_tpcds1000#068#001,1778868881242,autoslo-4-1778868881242-0,4,72,1090.0469970703125,924.0863037109375,165.960693359375,1.1795943975448608,False,lstm,0.16517066955566406
1322,query_16,ext_tpcds1000#001#001,1778833176612,autoslo-4-1778833176612-0,4,129,1088.0264892578125,843.6994018554688,244.32708740234375,1.2895902395248413,False,lstm,0.25432443618774414
3437,query_74,ext_tpcds1000#070#003,1778839357246,autoslo-4-1778839357246-0,4,80,1084.5595703125,721.5628662109375,362.9967041015625,1.5030701160430908,False,lstm,0.40750980377197266
1679,query_63,ext_tpcds1000#027#003,1778868881242,autoslo-4-1778868881242-0,4,76,1083.0831298828125,898.5579833984375,184.525146484375,1.2053569555282593,False,lstm,0.18677568435668945
2157,query_66,ext_tpcds1000#030#002,1778827732917,autoslo-4-1778827732917-0,4,91,1078.060302734375,2368.642822265625,1290.58251953125,2.197133779525757,False,lstm,0.7871537208557129
1996,query_50,ext_tpcds1000#028#003,1778827275022,autoslo-8-1778827275022-0,8,118,1074.1329345703125,885.9640502929688,188.16888427734375,1.2123888731002808,False,lstm,0.19259262084960938
3563,query_50,ext_tpcds1000#054#002,1778868881242,autoslo-4-1778868881242-0,4,67,1072.2236328125,867.587646484375,204.635986328125,1.2358677387237549,False,lstm,0.21177339553833008
1521,query_83,ext_tpcds1000#064#001,1778839631928,autoslo-8-1778839631928-0,8,60,1065.316162109375,899.3870239257812,165.92913818359375,1.1844913959503174,False,lstm,0.1693134307861328
2568,query_65,ext_tpcds1000#003#003,1778868881242,autoslo-4-1778868881242-0,4,76,1062.287353515625,824.7244262695312,237.56292724609375,1.2880512475967407,False,lstm,0.2531304359436035
2607,query_75,ext_tpcds1000#027#003,1778833176612,autoslo-4-1778833176612-0,4,154,1048.6019287109375,1206.6676025390625,158.065673828125,1.1507394313812256,False,lstm,0.14040470123291016
1992,query_65,ext_tpcds1000#006#003,1778833176612,autoslo-4-1778833176612-0,4,156,1048.4554443359375,1145.6412353515625,97.185791015625,1.0926942825317383,False,lstm,0.08864641189575195
2349,query_60,ext_tpcds1000#049#003,1778868881242,autoslo-4-1778868881242-0,4,74,1045.9686279296875,750.2361450195312,295.73248291015625,1.3941859006881714,False,lstm,0.33231067657470703
3341,query_27,ext_tpcds1000#047#002,1778868881242,autoslo-4-1778868881242-0,4,60,1024.726318359375,824.7067260742188,200.01959228515625,1.2425341606140137,False,lstm,0.21715307235717773
1965,query_197,ext_tpcds1000#078#001,1778850918197,autoslo-8-1778850918197-0,8,71,1023.5235595703125,899.4745483398438,124.04901123046875,1.1379127502441406,False,lstm,0.1291956901550293
297,query_249,ext_tpcds1000#069#002,1778844782091,autoslo-8-1778844782091-0,8,143,1021.7495727539062,1744.2049560546875,722.4553833007812,1.7070767879486084,False,lstm,0.5347824096679688
3181,query_135,ext_tpcds1000#078#002,1778839631928,autoslo-8-1778839631928-0,8,59,1020.9625244140625,919.1677856445312,101.79473876953125,1.1107466220855713,False,lstm,0.10503244400024414
2092,query_84,ext_tpcds1000#024#002,1778835128511,autoslo-8-1778835128511-0,8,112,1004.8517456054688,987.863525390625,16.98822021484375,1.0171968936920166,False,lstm,0.017050743103027344
1198,query_125,ext_tpcds1000#084#001,1778868881242,autoslo-4-1778868881242-0,4,103,1000.632568359375,813.1513671875,187.481201171875,1.2305612564086914,False,lstm,0.20747041702270508
718,query_162,ext_tpcds1000#081#001,1778844782091,autoslo-8-1778844782091-0,8,154,999.194091796875,1066.3138427734375,67.1197509765625,1.0671738386154175,False,lstm,0.06501388549804688
2386,query_255,ext_tpcds1000#023#001,1778850918197,autoslo-8-1778850918197-0,8,60,998.8120727539062,1339.724365234375,340.91229248046875,1.3413177728652954,False,lstm,0.2936525344848633
1132,query_224,ext_tpcds1000#091#002,1778844782091,autoslo-8-1778844782091-0,8,143,998.0588989257812,919.972412109375,78.08648681640625,1.0848791599273682,False,lstm,0.08146858215332031
240,query_147,ext_tpcds1000#040#003,1778868881242,autoslo-4-1778868881242-0,4,113,997.3604736328125,1027.7176513671875,30.357177734375,1.0304374694824219,False,lstm,0.0299835205078125
2572,query_3,ext_tpcds1000#011#003,1778839357246,autoslo-4-1778839357246-0,4,43,994.2346801757812,504.27325439453125,489.96142578125,1.971618890762329,False,lstm,0.6788549423217773
2056,query_278,ext_tpcds1000#041#003,1778868881242,autoslo-4-1778868881242-0,4,148,993.494873046875,1453.9345703125,460.439697265625,1.4634544849395752,False,lstm,0.3807997703552246
812,query_92,ext_tpcds1000#009#001,1778844782091,autoslo-8-1778844782091-0,8,130,991.6693725585938,1359.87158203125,368.20220947265625,1.3712953329086304,False,lstm,0.31575584411621094
1930,query_155,ext_tpcds1000#057#002,1778835128511,autoslo-8-1778835128511-0,8,114,987.3209838867188,1704.0621337890625,716.7411499023438,1.7259454727172852,False,lstm,0.5457749366760254
2212,query_252,ext_tpcds1000#087#001,1778844782091,autoslo-8-1778844782091-0,8,141,982.2584228515625,1821.780029296875,839.5216064453125,1.8546850681304932,False,lstm,0.6177148818969727
1197,query_98,ext_tpcds1000#066#002,1778844782091,autoslo-8-1778844782091-0,8,127,975.3536376953125,889.5877075195312,85.76593017578125,1.096410870552063,False,lstm,0.0920419692993164
2249,query_229,ext_tpcds1000#022#001,1778844782091,autoslo-8-1778844782091-0,8,143,967.1654663085938,1376.331787109375,409.16632080078125,1.423057198524475,False,lstm,0.35280752182006836
1385,query_233,ext_tpcds1000#007#003,1778844782091,autoslo-8-1778844782091-0,8,143,965.1480712890625,1144.311767578125,179.1636962890625,1.1856334209442139,False,lstm,0.17027711868286133
3213,query_74,ext_tpcds1000#060#001,1778868881242,autoslo-4-1778868881242-0,4,75,963.2905883789062,688.7456665039062,274.544921875,1.398615837097168,False,lstm,0.3354830741882324
2730,query_228,ext_tpcds1000#055#001,1778844782091,autoslo-8-1778844782091-0,8,143,962.940673828125,998.1416625976562,35.20098876953125,1.0365557670593262,False,lstm,0.0359034538269043
1582,query_72,ext_tpcds1000#048#002,1778868881242,autoslo-4-1778868881242-0,4,74,956.7239379882812,712.3543090820312,244.36962890625,1.3430451154708862,False,lstm,0.2949395179748535
3116,query_70,ext_tpcds1000#094#001,1778839357246,autoslo-4-1778839357246-0,4,75,951.2474975585938,828.17578125,123.07171630859375,1.1486058235168457,False,lstm,0.1385488510131836
1901,query_46,ext_tpcds1000#026#003,1778861305520,autoslo-4-1778861305520-0,4,114,949.53759765625,966.0643310546875,16.5267333984375,1.0174050331115723,False,lstm,0.017255306243896484
3373,query_246,ext_tpcds1000#004#003,1778850918197,autoslo-8-1778850918197-0,8,61,949.2161865234375,821.6634521484375,127.552734375,1.1552371978759766,False,lstm,0.14430570602416992
173,query_53,ext_tpcds1000#057#001,1778827732917,autoslo-4-1778827732917-0,4,68,938.5651245117188,1001.1604614257812,62.5953369140625,1.066692590713501,False,lstm,0.06456279754638672
2287,query_70,ext_tpcds1000#022#002,1778868881242,autoslo-4-1778868881242-0,4,74,933.6937866210938,853.3944091796875,80.29937744140625,1.094094157218933,False,lstm,0.08992671966552734
2415,query_109,ext_tpcds1000#064#002,1778827275022,autoslo-8-1778827275022-0,8,104,930.9539184570312,841.9724731445312,88.9814453125,1.105682134628296,False,lstm,0.10046243667602539
1421,query_43,ext_tpcds1000#005#001,1778827732917,autoslo-4-1778827732917-0,4,63,929.8612060546875,748.6951904296875,181.166015625,1.2419756650924683,False,lstm,0.2167034149169922
1517,query_242,ext_tpcds1000#058#003,1778844782091,autoslo-8-1778844782091-0,8,143,922.9268188476562,1047.0106201171875,124.08380126953125,1.1344460248947144,False,lstm,0.1261444091796875
1261,query_45,ext_tpcds1000#018#001,1778861305520,autoslo-4-1778861305520-0,4,111,916.817138671875,1086.14892578125,169.331787109375,1.1846952438354492,False,lstm,0.16948556900024414
330,query_75,ext_tpcds1000#039#001,1778868881242,autoslo-4-1778868881242-0,4,74,914.4420166015625,734.0408325195312,180.40118408203125,1.2457644939422607,False,lstm,0.21974945068359375
431,query_4,ext_tpcds1000#078#002,1778850918197,autoslo-8-1778850918197-0,8,47,908.3521728515625,647.5772094726562,260.77496337890625,1.402693271636963,False,lstm,0.3383941650390625
9,query_63,ext_tpcds1000#033#003,1778833176612,autoslo-4-1778833176612-0,4,141,903.4127197265625,976.3140258789062,72.90130615234375,1.0806955099105835,False,lstm,0.07760477066040039
3210,query_64,ext_tpcds1000#052#001,1778833176612,autoslo-4-1778833176612-0,4,142,901.8309936523438,870.1041259765625,31.72686767578125,1.0364632606506348,False,lstm,0.03581428527832031
2634,query_50,ext_tpcds1000#054#002,1778861305520,autoslo-4-1778861305520-0,4,113,888.9215698242188,1225.683837890625,336.76226806640625,1.3788436651229858,False,lstm,0.3212451934814453
